borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,apartment_number,zip_code,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2344,1130,R4,"150 NORTH 5TH STREET, 3K",3K,11211.0,1910.0,2,R4,2190000,2022-09-30
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1058,R4,"184 KENT AVENUE, A201",A201,11249.0,1914.0,2,R4,0,2022-06-21
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1062,R4,"184 KENT AVENUE, A205",A205,11249.0,1914.0,2,R4,1375000,2022-05-17
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1073,R4,"184 KENT AVENUE, A308",A308,11249.0,1914.0,2,R4,1162200,2022-03-18
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1075,R4,"184 KENT AVENUE, A310",A310,11249.0,1914.0,2,R4,518400,2022-03-18
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1108,R4,"184 KENT AVENUE, A509",A509,11249.0,1914.0,2,R4,1333000,2022-04-05
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1124,R4,"184 KENT AVENUE, A609",A609,11249.0,1914.0,2,R4,1312500,2022-03-11
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1139,R4,"184 KENT AVENUE, B102",B102,11249.0,1914.0,2,R4,1600000,2022-04-12
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1156,R4,"184 KENT AVENUE, B304",B304,11249.0,1914.0,2,R4,999000,2022-05-16
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1160,R4,"184 KENT AVE, B308",B308,11249.0,1914.0,2,R4,990000,2022-04-29
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1162,R4,"184 KENT AVENUE, B310",B310,11249.0,1914.0,2,R4,0,2023-02-21
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1163,R4,"184 KENT AVENUE, B311",B311,11249.0,1914.0,2,R4,1750000,2022-10-14
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1167,R4,"184 KENT AVENUE, B315",B315,11249.0,1914.0,2,R4,2385000,2023-01-06
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1168,R4,"184 KENT AVENUE, B401",B401,11249.0,1914.0,2,R4,499500,2022-03-29
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1170,R4,"184 KENT AVENUE, B403",B403,11249.0,1914.0,2,R4,975000,2022-09-08
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1208,R4,"184 KENT AVENUE, B-611",B-611,11249.0,1914.0,2,R4,1900000,2022-07-26
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1217,R4,"184 KENT AVENUE, C102",C102,11249.0,1914.0,2,R4,1170400,2022-03-18
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1220,R4,"184 KENT AVENUE, C105",C105,11249.0,1914.0,2,R4,475750,2022-03-03
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1225,R4,"184 KENT AVENUE, C203",C203,11249.0,1914.0,2,R4,2300000,2022-06-24
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1241,R4,"184 KENT AVENUE, C308",C308,11249.0,1914.0,2,R4,910000,2022-12-08
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1244,R4,"184 KENT AVENUE, C311",C311,11249.0,1914.0,2,R4,2350000,2023-01-27
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1248,R4,"184 KENT AVENUE, C401",C401,11249.0,1914.0,2,R4,0,2022-06-24
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1253,R4,"184 KENT AVENUE, C406",C406,11249.0,1914.0,2,R4,1075000,2022-03-21
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1292,R4,"184 KENT AVENUE, C704",C704,11249.0,1914.0,2,R4,1212750,2022-03-01
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1298,R4,"184 KENT AVENUE, D201",D201,11249.0,1914.0,2,R4,538050,2022-03-03
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1300,R4,"184 KENT AVENUE, D203",D203,11249.0,1914.0,2,R4,960000,2022-06-27
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1313,R4,"184 KENT AVENUE, D310",D310,11249.0,1914.0,2,R4,783221,2022-03-09
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1314,R4,"184 KENT AVENUE, D311",D311,11249.0,1914.0,2,R4,985000,2022-12-21
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1339,R4,"184 KENT AVENUE, D417",D417,11249.0,1914.0,2,R4,0,2023-01-19
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1354,R4,"184 KENT AVENUE, D512",D512,11249.0,1914.0,2,R4,0,2022-09-15
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1383,R4,"184 KENT AVENUE, D701",D701,11249.0,1914.0,2,R4,1472544,2022-03-21
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1384,R4,"184 KENT AVENUE, D702",D702,11249.0,1914.0,2,R4,1907725,2022-03-14
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1385,R4,"184 KENT AVENUE, D703",D703,11249.0,1914.0,2,R4,1525000,2022-04-08
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1386,R4,"184 KENT AVENUE, D704",D704,11249.0,1914.0,2,R4,1300000,2022-06-06
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1387,R4,"184 KENT AVENUE, D705",D705,11249.0,1914.0,2,R4,1244250,2022-05-02
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2348,1389,R4,"184 KENT AVENUE, D707",D707,11249.0,1914.0,2,R4,1606671,2022-04-13
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2350,1025,R4,"85 NORTH 3RD STREET, 308",308,11249.0,,2,R4,1950000,2022-11-15
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2350,1058,R4,"85 NORTH 3RD STREET, 508",508,11249.0,,2,R4,2900000,2022-05-17
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2350,1064,R4,"85 NORTH 3RD STREET, 514",514,11249.0,,2,R4,5330000,2022-11-09
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2350,1067,R4,"85 NORTH 3RD STREET, 602",602,11249.0,,2,R4,1999990,2022-08-30
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2350,1070,R4,"85 NORTH 3 STREET, 605",605,11249.0,,2,R4,3458500,2022-04-05
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2351,1084,R4,"129 NORTH 3RD STREET, TH12",TH12,11211.0,2010.0,2,R4,2825000,2022-09-14
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2357,1003,R4,"91 METROPOLITAN AVENUE, 2B",2B,11249.0,2009.0,2,R4,1565000,2022-07-26
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2358,1005,R4,"100 N 3RD STREET, 2C",2C,11249.0,2007.0,2,R4,0,2022-09-19
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2358,1008,R4,"100 NORTH 3RD STREET, 2F",2F,11249.0,2007.0,2,R4,1370000,2023-01-04
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2363,1057,R4,"80 METROPOLITAN AVENUE, 1K",1K,11249.0,2008.0,2,R4,0,2022-12-02
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2363,1078,R4,"80 METROPOLITAN AVENUE, 2J",2J,11249.0,2008.0,2,R4,999000,2022-11-15
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2363,1141,R4,"80 METROPOLITAN AVENUE, 5G",5G,11249.0,2008.0,2,R4,999999,2022-04-01
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2363,1154,R4,"80 METROPOLITAN AVENUE, PH-A",PH-A,11249.0,2008.0,2,R4,0,2022-09-15
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2363,1165,R4,"80 METROPOLITAN AVENUE, PH-T",PH-T,11249.0,2008.0,2,R4,2170000,2022-10-18
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2363,1328,R4,"58 METROPOLITAN AVENUE, 2-C",2-C,11249.0,2008.0,2,R4,3443500,2022-08-02
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2363,1337,R4,"58 METROPOLITAN AVENUE, 3-B",3-B,11249.0,2008.0,2,R4,0,2022-09-15
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2363,1338,R4,"58 METROPOLITAN AVENUE, 3-C",3-C,11249.0,2008.0,2,R4,3443500,2022-08-02
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2363,1343,R4,"58 METROPOLITAN AVENUE, 3-H",3-H,11249.0,2008.0,2,R4,0,2022-09-15
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2363,1349,R4,"58 METROPOLITAN AVENUE, 4-D",4-D,11249.0,2008.0,2,R4,0,2022-04-01
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2363,1361,R4,"58 METROPOLITAN AVENUE, 5-F",5-F,11249.0,2008.0,2,R4,1225000,2022-08-16
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2363,1365,R4,"58 METROPOLITAN AVENUE, 6-B",6-B,11249.0,2008.0,2,R4,0,2022-09-15
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2367,1007,R4,"280 METROPOLITAN AVENUE, 2F",2F,11211.0,2014.0,2,R4,610000,2022-05-02
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2367,1011,R4,"280 METROPOLITAN AVENUE, 3D",3D,11211.0,2014.0,2,R4,1200000,2022-10-31
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2367,1012,R4,"280 METROPOLITAN AVENUE, 3E",3E,11211.0,2014.0,2,R4,990000,2022-08-23
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2367,1013,R4,"280 METROPOLITAN AVENUE, 3F",3F,11211.0,2014.0,2,R4,990000,2022-10-26
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2367,1028,R4,"280 METROPOLITAN AVENUE, PHC",PHC,11211.0,2014.0,2,R4,1865000,2022-03-16
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2368,1102,R4,"340 METROPOLITAN AVENUE, 1A",1A,11211.0,2020.0,2,R4,1323725,2022-11-17
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2368,1103,R4,"340 METROPOLITAN AVENUE, 2A",2A,11211.0,2020.0,2,R4,2087413,2023-01-05
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2368,1104,R4,"340 METROPOLITAN AVENUE, 3A",3A,11211.0,2020.0,2,R4,1450000,2022-09-09
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2368,1105,R4,"340 METROPOLITAN AVENUE, 3B",3B,11211.0,2020.0,2,R4,1463231,2022-09-09
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2368,1106,R4,"340 METROPOLITAN AVENUE, 4A",4A,11211.0,2020.0,2,R4,1375000,2022-11-22
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2368,1107,R4,"340 METROPOLITAN AVENUE, 4B",4B,11211.0,2020.0,2,R4,1349181,2022-10-12
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2368,1108,R4,"340 METROPOLITAN AVENUE, 5A",5A,11211.0,2020.0,2,R4,1552831,2022-09-09
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2368,1109,R4,"340 METROPOLITAN AVENUE, 5B",5B,11211.0,2020.0,2,R4,1400000,2022-06-13
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2368,1110,R4,"340 METROPOLITAN AVENUE, 6A",6A,11211.0,2020.0,2,R4,2270531,2022-10-14
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2368,1111,R4,"340 METROPOLITAN AVENUE, 6B",6B,11211.0,2020.0,2,R4,2235059,2022-09-15
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2375,1004,R4,"147 HOPE STREET, 1C",1C,11211.0,2017.0,2,R4,2275000,2022-05-24
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2375,1005,R4,"147 HOPE STREET, 1H",1H,11211.0,2017.0,2,R4,1606000,2022-03-31
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2375,1028,R4,"147 HOPE STREET, 4K",4K,11211.0,2017.0,2,R4,851000,2022-07-15
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2375,1030,R4,"147 HOPE STREET, 5A",5A,11211.0,2017.0,2,R4,2525000,2022-04-06
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2375,1032,R4,"147 HOPE ST, 5C",5C,11211.0,2017.0,2,R4,0,2023-02-14
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2378,1015,R4,"66 NORTH 1ST STREET, 3E",3E,11249.0,1910.0,2,R4,1300000,2022-09-23
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2378,1017,R4,"66 NORTH 1ST STREET, 4B",4B,11249.0,1910.0,2,R4,0,2023-02-10
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2378,1021,R4,"66 NORTH 1ST STREET, 5B",5B,11249.0,1910.0,2,R4,1442000,2022-06-30
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2383,1280,R4,"14 HOPE STREET, C7",C7,11211.0,,2,R4,25350,2022-08-01
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2292,1201,R1,"221 NORTH 11 STREET, 1",1,11211.0,2007.0,2,R1,0,2023-01-30
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2300,1108,R1,"585 UNION AVENUE, PHA",PHA,11211.0,2017.0,2,R1,4000000,2022-03-08
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2314,1201,R1,"256 NORTH 9TH, 1A",1A,11211.0,2020.0,2,R1,1766664,2022-04-29
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2314,1202,R1,"256 NORTH 9TH STREET, 1B",1B,11211.0,2020.0,2,R1,1725000,2022-04-11
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2314,1203,R1,"256 NORTH 9TH STREET, 2A",2A,11211.0,2020.0,2,R1,1624109,2022-05-03
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2314,1204,R1,"256 NORTH 9TH, 2B",2B,11211.0,2020.0,2,R1,1650000,2022-04-11
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2314,1205,R1,"256 NORTH 9TH, 3A",3A,11211.0,2020.0,2,R1,1625000,2022-04-27
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2314,1206,R1,"256 NORTH 9TH STREET, 3B",3B,11211.0,2020.0,2,R1,1675000,2022-04-11
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2314,1207,R1,"256 NORTH 9TH STREET, 4A",4A,11211.0,2020.0,2,R1,1685000,2022-04-28
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2314,1208,R1,"256 NORTH 9TH, 4B",4B,11211.0,2020.0,2,R1,1630000,2022-04-15
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2314,1209,R1,"256 N9TH STREET, 6A",6A,11211.0,2020.0,2,R1,3495000,2022-08-02
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2320,1006,R1,"171 NORTH 7TH STREET, 3B",3B,11211.0,2004.0,2,R1,1350000,2022-08-19
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2338,1101,R1,"243 NORTH 5TH STREET, 1A",1A,11211.0,2020.0,2,R1,1505902,2022-12-29
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2346,1004,R1,"244 NORTH 5TH STREET, 4",4,11211.0,1970.0,2,R1,1790000,2022-06-17
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2357,1302,R1,"62 NORTH 3RD STREET, 3A",3A,11249.0,2017.0,2,R1,1630000,2023-01-10
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2379,1005,R1,"265 WYTHE AVENUE, 1",1,11249.0,2014.0,2,R1,630000,2022-12-07
3,WILLIAMSBURG-SOUTH,04 TAX CLASS 1 CONDOS,1A,2138,1003,R3,"425 BEDFORD AVENUE, 252",252,11211.0,1992.0,1,R3,0,2022-09-07
3,WILLIAMSBURG-SOUTH,12 CONDOS - WALKUP APARTMENTS,2,2129,1005,R2,"61 SOUTH 8TH STREET, 3C",3C,11249.0,1999.0,2,R2,0,2022-06-16
3,WILLIAMSBURG-SOUTH,12 CONDOS - WALKUP APARTMENTS,2,2129,1024,R2,"53 SOUTH 8TH STREET, 4B",4B,11249.0,1999.0,2,R2,10,2022-12-15
3,WILLIAMSBURG-SOUTH,12 CONDOS - WALKUP APARTMENTS,2,2129,1104,R2,"42 BROADWAY, 3A",3A,11249.0,2000.0,2,R2,0,2022-06-19
3,WILLIAMSBURG-SOUTH,12 CONDOS - WALKUP APARTMENTS,2,2129,1117,R2,"52 BROADWAY, 4D",4D,11249.0,2000.0,2,R2,998000,2023-01-26
3,WILLIAMSBURG-SOUTH,12 CONDOS - WALKUP APARTMENTS,2,2147,1112,R2,"908 DRIGGS AVENUE, 4B",4B,11211.0,1917.0,2,R2,560038,2022-11-22
3,WILLIAMSBURG-SOUTH,12 CONDOS - WALKUP APARTMENTS,2,2408,1207,R2,"242 SOUTH 1ST STREET, 2B",2B,11211.0,,2,R2,650000,2022-06-17
3,WILLIAMSBURG-SOUTH,12 CONDOS - WALKUP APARTMENTS,2,2408,1210,R2,"242 SOUTH 1ST STREET, 2E",2E,11211.0,,2,R2,788000,2022-03-16
3,WILLIAMSBURG-SOUTH,12 CONDOS - WALKUP APARTMENTS,2,2419,1119,R2,"198 SOUTH 2ND STREET, 4B",4B,11211.0,,2,R2,1427500,2022-09-12
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2129,1203,R4,"45 SOUTH 8TH STREET, 2A",2A,11249.0,,2,R4,900000,2022-03-07
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2129,1214,R4,"47 SOUTH 8TH STREET, 7B",7B,11249.0,,2,R4,0,2022-06-08
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2129,1604,R4,"20 BROADWAY, 202",202,11249.0,1920.0,2,R4,0,2022-12-16
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2129,1715,R4,"26 BROADWAY, 404",404,11249.0,,2,R4,860000,2022-09-19
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2129,1725,R4,"26 BROADWAY, 601",601,11249.0,2006.0,2,R4,1585000,2022-09-08
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2130,1027,R4,"60 BROADWAY, 3K",3K,11249.0,,2,R4,1210000,2022-05-16
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2130,1031,R4,"60 BROADWAY, 3P",3P,11249.0,,2,R4,0,2022-07-20
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2130,1031,R4,"60 BROADWAY, 3P",3P,11249.0,,2,R4,797500,2023-01-19
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2130,1071,R4,"60 BROADWAY, 6E",6E,11249.0,,2,R4,1185000,2022-06-14
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2130,1083,R4,"60 BROADWAY, 7B",7B,11249.0,,2,R4,1650000,2022-11-03
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2130,1090,R4,"60 BROADWAY, 7J",7J,11249.0,,2,R4,2590000,2022-05-27
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2130,1099,R4,"60 BROADWAY, 8F",8F,11249.0,,2,R4,1762000,2022-03-18
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2130,1105,R4,"60 BROADWAY, 8M",8M,11249.0,,2,R4,1260000,2022-06-03
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2130,1110,R4,"60 BROADWAY, 9E",9E,11249.0,,2,R4,1475000,2022-10-06
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2130,1125,R4,"60 BROADWAY, 10H",10H,11249.0,,2,R4,1450000,2022-03-24
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2132,1019,R4,"123 SOUTH 8 STREET, 4C",4C,11211.0,,2,R4,0,2022-12-29
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2132,1125,R4,"138 BROADWAY, 4B",4B,11211.0,,2,R4,999000,2022-09-29
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2132,1204,R4,"170 BROADWAY, 2A",2A,11211.0,,2,R4,999999,2022-10-05
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2132,1206,R4,"170 BROADWAY, 3A",3A,11211.0,,2,R4,1100000,2022-10-03
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2133,1011,R4,"159 SOUTH 8 STREET, 6A",6A,11211.0,2004.0,2,R4,125,2022-04-04
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1109,R4,"446 KENT AVENUE, 2G",2G,11249.0,2003.0,2,R4,1950000,2022-07-08
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1123,R4,"446 KENT AVENUE, 5B",5B,11249.0,2003.0,2,R4,0,2023-02-27
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1129,R4,"446 KENT AVENUE, 6B",6B,11249.0,2003.0,2,R4,1210000,2022-12-22
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1134,R4,"446 KENT AVENUE, 7A",7A,11249.0,2003.0,2,R4,2125000,2023-01-19
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1154,R4,"446 KENT AVENUE, 10C",10C,11249.0,2003.0,2,R4,1130000,2022-09-08
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1172,R4,"446 KENT AVENUE, PH-A",PH-A,11249.0,2003.0,2,R4,3400000,2022-05-06
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1214,R4,"440 KENT AVENUE, 3C",3C,11249.0,,2,R4,1175000,2022-09-16
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1233,R4,"440 KENT AVENUE, 6D",6D,11249.0,,2,R4,1400000,2022-06-10
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1237,R4,"440 KENT AVENUE, 7B",7B,11249.0,,2,R4,1900000,2022-11-18
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1259,R4,"440 KENT AVENUE, 10F",10F,11249.0,,2,R4,0,2022-04-19
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1269,R4,"440 KENT AVENUE, 12D",12D,11249.0,,2,R4,1450000,2022-12-20
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1279,R4,"440 KENT AVENUE, 15B",15B,11249.0,,2,R4,2150000,2022-05-19
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1306,R4,"440 KENT AVENUE, 19E",19E,11249.0,,2,R4,1530000,2022-12-19
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1312,R4,"440 KENT AVE, 20E",20E,11249.0,,2,R4,1510000,2022-09-21
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1323,R4,"440 KENT AVENUE, 22D",22D,11249.0,,2,R4,0,2022-03-11
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,2,2134,1334,R4,"440 KENT AVENUE, PH3C",PH3C,11249.0,,2,R4,2525000,2022-08-08
